rev_Mean,mou_Mean,totmrc_Mean,da_Mean,ovrmou_Mean,ovrrev_Mean,vceovr_Mean,datovr_Mean,roam_Mean,change_mou,change_rev,drop_vce_Mean,drop_dat_Mean,blck_vce_Mean,blck_dat_Mean,unan_vce_Mean,unan_dat_Mean,plcd_vce_Mean,plcd_dat_Mean,recv_vce_Mean,recv_sms_Mean,comp_vce_Mean,comp_dat_Mean,custcare_Mean,ccrndmou_Mean,cc_mou_Mean,inonemin_Mean,threeway_Mean,mou_cvce_Mean,mou_cdat_Mean,mou_rvce_Mean,owylis_vce_Mean,mouowylisv_Mean,iwylis_vce_Mean,mouiwylisv_Mean,peak_vce_Mean,peak_dat_Mean,mou_peav_Mean,mou_pead_Mean,opk_vce_Mean,opk_dat_Mean,mou_opkv_Mean,mou_opkd_Mean,drop_blk_Mean,attempt_Mean,complete_Mean,callfwdv_Mean,callwait_Mean,months,Customer_ID,uniqsubs,actvsubs,new_cell,crclscod,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,ownrent,lor,dwlltype,marital,adults,infobase,income,numbcars,HHstatin,dwllsize,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,device_age_band,multi_line_flag,rev_per_mou,overage_intensity,roam_ratio,custcare_intensity,usage_efficiency,clv_proxy,satisfaction_proxy,prizm_social_one_missing_flag,hnd_webcap_missing_flag,ownrent_missing_flag,lor_missing_flag,dwlltype_missing_flag,adults_missing_flag,infobase_missing_flag,income_missing_flag,numbcars_missing_flag,HHstatin_missing_flag,dwllsize_missing_flag,actual_churn,p_churn,Conservative_expected_preserved_value,Conservative_expected_campaign_cost,Conservative_expected_net_value,Base_expected_preserved_value,Base_expected_campaign_cost,Base_expected_net_value,Aggressive_expected_preserved_value,Aggressive_expected_campaign_cost,Aggressive_expected_net_value
298.31,1893.25,75.0,6.435,854.5,213.625,213.625,0.0,0.0,26.75,10.1,12.0,0.0,15.0,0.0,101.0,0.0,391.6666667,0.0,77.66666667,0.0,267.3333333,0.0,0.666666667,2.333333333,1.883333333,24.66666667,0.666666667,983.2,0.0,476.19,65.0,260.8266667,20.33333333,230.4866667,211.0,0.0,872.6366667,0.0,129.6666667,0.0,586.75,0.0,27.0,391.6666667,267.3333333,0.0,5.666666667,17,1042932,2,1,U,BA,N,6352,24567.0,3176.96,3127.16,24502.0,6339,195.45,1531.38,396.19,1884,408,295,1492.0,355.0,198.0,,DALLAS AREA,Y,R,99.98999023,4.0,2.0,WCMB,0.0,0.0,,1.0,,U,1.0,M,6.0,,C,,0.0,G,U,U,U,U,U,Y,27.0,<180,1,0.15748185297611192,2.8108552631578947,0.0,11.333333339,24.911184210526315,5071.27,0.2233378229293756,1,0,1,0,1,0,0,0,1,0,1,0,0.55043906,315.26683374595643,45,270.26683374595643,886.6879521298408,65,821.6879521298408,1733.9675856027604,85,1648.9675856027604
333.37,2450.5,114.99,6.1875,537.5,188.125,188.125,0.0,32.8175,-423.5,-67.58,14.33333333,0.0,8.333333333,0.0,53.66666667,0.0,415.0,0.0,170.0,0.0,345.0,0.0,0.666666667,4.333333333,3.956666667,47.0,0.666666667,1017.966667,0.0,1053.05,82.66666667,144.5766667,2.0,8.553333333,315.0,0.0,1194.28,0.0,188.6666667,0.0,876.7333333,0.0,22.66666667,415.0,345.0,0.0,12.0,17,1043936,1,1,U,AA,N,5603,21084.0,3552.53,3492.54,20897.0,5561,218.28,1306.06,347.56,2592,565,356,1964.0,474.0,254.0,C,SOUTH FLORIDA AREA,Y,N,59.98999023,3.0,2.0,WCMB,0.0,0.0,O,0.0,M,M,2.0,M,9.0,1.0,I,B,0.0,U,U,U,Y,Y,U,Y,187.0,180-365,1,0.13598613094024067,1.6219070609535307,0.013386702019171937,11.333333339,21.126821277696354,5667.29,0.30408319311797727,0,0,0,0,0,0,0,0,0,0,0,1,0.48914465,313.0870264730454,45,268.0870264730454,880.5572718906403,65,815.5572718906403,1721.9786456017496,85,1636.9786456017496
303.0775,1579.25,10.0,1.98,1044.75,261.1875,261.1875,0.0,27.87,-424.25,-135.6975,17.33333333,0.0,10.66666667,0.0,96.33333333,0.0,553.6666667,0.333333333,172.3333333,0.0,432.6666667,0.333333333,0.0,0.0,0.0,97.66666667,0.333333333,869.58,1.173333333,374.4633333,166.0,287.3766667,39.33333333,139.6233333,310.0,0.333333333,663.73,1.173333333,245.0,0.0,580.3066667,0.0,28.0,554.0,433.0,0.0,1.333333333,13,1049544,5,5,Y,AA,N,3189,8398.0,1354.63,1336.84,8241.0,3130,111.4,686.75,260.83,1721,600,348,1162.0,440.0,207.0,T,HOUSTON AREA,Y,N,129.9899902,1.0,1.0,WCMB,1.0,1.0,O,8.0,S,M,4.0,M,9.0,2.0,C,A,0.0,F,U,U,U,Y,Y,Y,395.0,365-730,0,0.1917908558772346,23.744318181818183,0.017636449928808733,0.0,143.5681818181818,3940.0074999999997,0.04041331802525832,0,0,0,0,0,0,0,0,0,0,0,0,0.53722084,312.6135318288803,45,267.6135318288803,879.2255221390724,65,814.2255221390724,1719.3744250588418,85,1634.3744250588418
201.7375,782.0,70.0,0.2475,78.5,19.625,19.625,0.0,110.91,483.0,45.1625,3.666666667,0.0,0.0,0.0,13.0,0.0,89.0,0.0,46.33333333,0.0,74.0,0.0,0.0,0.0,0.0,19.66666667,0.0,239.85,0.0,99.6,0.0,0.0,0.0,0.0,107.0,0.0,337.15,0.0,1.666666667,0.0,2.3,0.0,3.666666667,89.0,74.0,0.0,2.666666667,24,1016076,1,1,Y,A,N,4301,14900.0,3028.36,2879.01,14511.0,4180,130.86,659.59,190.0,621,192,187,586.0,177.0,142.0,T,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,29.98999023,1.0,1.0,WC,1.0,1.0,O,6.0,S,M,2.0,M,6.0,1.0,C,A,0.0,N,U,U,Y,U,U,Y,728.0,365-730,0,0.25764687100894,0.2764084507042254,0.14164750957854405,0.0,11.014084507042254,4841.700000000001,0.7834482758620689,0,0,0,0,0,0,0,0,0,0,0,1,0.8050023,311.8063716208935,45,266.8063716208935,876.955438220501,65,811.955438220501,1714.9350439149146,85,1629.9350439149146
278.49,826.0,33.37,3.7125,238.75,201.7575,180.6,21.1575,0.0,75.0,406.93,13.33333333,0.0,1.0,0.0,112.6666667,0.0,460.0,3.666666667,85.66666667,0.0,334.0,3.666666667,11.33333333,14.66666667,7.563333333,63.0,3.0,340.9733333,24.50333333,77.66,62.33333333,59.28,15.0,22.29,137.0,1.0,179.83,2.256666667,237.3333333,2.666666667,238.8,22.24666667,14.33333333,463.6666667,337.6666667,0.0,2.0,21,1037522,1,1,U,EA,Y,2850,5431.0,1056.18,1019.73,5318.0,2767,84.98,443.17,230.58,801,406,143,577.0,291.0,94.0,,CALIFORNIA NORTH AREA,N,N,129.9899902,2.0,2.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,F,U,U,U,U,U,N,145.0,<180,1,0.3367472793228537,5.870162932790224,0.0,237.99999993,24.03258655804481,5848.29,0.0549345018980832,1,0,1,1,1,1,1,1,1,1,1,1,0.57773525,308.91550312328343,45,263.91550312328343,868.8248276352882,65,803.8248276352882,1699.0352671780588,85,1614.0352671780588
234.92,2364.75,63.9425,6.93,547.5,166.6,166.6,0.0,0.7375,655.25,194.18,55.66666667,0.0,5.333333333,0.0,185.3333333,0.0,807.3333333,0.0,377.3333333,0.0,577.3333333,0.0,11.66666667,15.66666667,8.846666667,225.6666667,1.333333333,1105.266667,0.0,692.2766667,233.3333333,315.2933333,43.33333333,115.6033333,430.0,0.0,805.0766667,0.0,405.6666667,0.0,992.4633333,0.0,61.0,807.3333333,577.3333333,0.0,20.66666667,11,1083662,2,2,N,AA,N,5879,17610.0,1268.67,1187.79,17487.0,5839,131.98,1943.0,648.78,2146,702,170,2028.0,661.0,151.0,T,GREAT LAKES AREA,Y,R,129.9899902,2.0,2.0,WCMB,0.0,0.0,O,4.0,S,S,3.0,M,7.0,2.0,,A,0.0,N,U,U,U,U,Y,Y,44.0,<180,1,0.099300433266406,2.565346267852331,0.0003117404628553313,128.33333337,36.412980713708286,2584.12,0.06565120474096689,0,0,0,0,0,0,0,0,0,1,0,1,0.6845132,308.7472376098633,45,263.7472376098633,868.3516057777405,65,803.3516057777405,1698.109806854248,85,1613.109806854248
237.7575,1874.5,35.1575,1.2375,433.25,151.8875,151.8875,0.0,0.0,92.5,52.5125,16.0,0.0,3.0,0.0,38.33333333,0.0,253.0,0.0,213.0,0.0,203.3333333,0.0,0.0,0.0,0.0,131.6666667,0.0,652.05,0.0,460.9766667,55.33333333,75.79333333,8.0,20.58,103.0,0.0,374.87,0.0,247.6666667,0.0,738.1533333,0.0,19.0,253.0,203.3333333,0.0,3.0,19,1043236,1,1,U,CA,N,3687,10621.0,1321.84,1257.98,10561.0,3657,69.89,586.72,203.17,1844,508,220,1332.0,396.0,147.0,U,GREAT LAKES AREA,N,N,29.98999023,1.0,1.0,,1.0,1.0,,3.0,M,S,3.0,M,1.0,1.0,I,B,0.0,N,U,U,U,U,U,Y,563.0,365-730,0,0.1267701946147694,4.200719076263569,0.0,0.0,51.84263292539584,4517.3925,0.19228110292749076,0,1,1,0,0,0,0,0,0,0,0,0,0.6741494,307.7454231405259,45,262.7454231405259,865.5340876114368,65,800.5340876114368,1692.5998272728923,85,1607.5998272728923
338.445,2064.0,152.49,8.415,693.75,173.4375,173.4375,0.0,0.0,-835.0,-178.555,21.0,0.0,1.0,0.0,46.66666667,0.0,260.3333333,0.0,157.0,0.0,202.0,0.0,1.0,6.0,5.35,94.33333333,0.0,722.9166667,0.0,646.2133333,91.66666667,373.8433333,47.66666667,496.1933333,245.3333333,0.0,1217.52,0.0,51.33333333,0.0,151.61,0.0,22.0,260.3333333,202.0,0.0,5.666666667,20,1024336,1,1,Y,AA,N,10243,37288.0,5298.09,5193.37,37262.0,10233,273.34,1961.16,538.58,2342,507,398,2029.0,471.0,307.0,S,CALIFORNIA NORTH AREA,Y,N,129.9899902,4.0,4.0,WCMB,0.0,0.0,O,1.0,S,M,1.0,M,9.0,,A,B,0.0,G,U,U,U,U,U,N,275.0,180-365,1,0.1638958837772397,1.129959606489022,0.0,20.0,13.447130106195843,6768.9,0.31949294103566167,0,0,0,0,0,0,0,0,1,0,0,1,0.4689671,304.74158115148543,45,259.74158115148543,857.0856667292118,65,792.0856667292118,1676.07869633317,85,1591.07869633317
244.9525,2400.0,69.99,1.2375,645.75,193.725,193.725,0.0,0.0,-476.0,-157.7625,22.33333333,1.0,4.333333333,0.0,111.3333333,0.0,363.6666667,3.333333333,113.6666667,0.0,234.0,2.333333333,1.0,1.0,0.373333333,46.33333333,1.333333333,1384.13,14.76333333,720.89,39.0,30.33,0.333333333,7.533333333,170.0,0.0,964.0133333,0.0,156.3333333,2.333333333,1140.996667,14.76333333,27.66666667,367.0,236.3333333,0.0,8.0,10,1091718,2,1,U,CA,N,2903,15900.0,1556.53,1430.1,15018.0,2742,204.3,2145.43,391.71,2559,335,297,2167.0,382.0,206.0,,DC/MARYLAND/VIRGINIA AREA,Y,N,199.9899902,2.0,2.0,WCMB,0.0,0.0,,3.0,M,U,2.0,M,1.0,1.0,A,O,0.0,F,Y,U,U,U,U,N,144.0,<180,1,0.1020210329029571,2.7289054796450207,0.0,10.0,33.807578532187634,2449.5249999999996,0.21146542351171413,1,0,1,0,0,0,0,0,0,0,0,0,0.6478492,304.6891995353698,45,259.6891995353698,856.9383736932277,65,791.9383736932277,1675.7905974445341,85,1590.7905974445341
244.825,1184.0,33.1775,0.2475,453.5,181.4,181.4,0.0,0.0,-254.0,20.515,12.0,0.0,1.333333333,0.0,72.0,0.0,336.6666667,0.0,98.33333333,0.0,253.3333333,0.0,0.0,0.0,0.0,45.66666667,2.0,803.4233333,0.0,326.11,38.0,49.93666667,1.333333333,1.31,199.6666667,0.0,602.0733333,0.0,121.3333333,0.0,527.4566667,0.0,13.33333333,336.6666667,253.3333333,0.0,0.0,7,1094853,5,3,Y,A,N,1772,6210.0,1225.94,1143.84,6123.0,1720,190.64,1020.5,286.67,1269,308,238,1021.0,287.0,191.0,S,SOUTHWEST AREA,N,N,29.98999023,1.0,1.0,WC,1.0,1.0,O,14.0,S,S,3.0,M,6.0,1.0,,A,0.0,P,U,U,U,U,U,N,198.0,180-365,0,0.20660337552742616,5.307585399751298,0.0,0.0,34.64267427401068,1713.7749999999999,0.15853927241943153,0,0,0,0,0,0,0,0,0,1,0,1,0.6476257,304.4255385494232,45,259.4255385494232,856.196856355667,65,791.196856355667,1674.3404620218278,85,1589.3404620218278
199.5275,651.0,44.99,3.2175,333.75,133.5,133.5,0.0,27.82,-651.0,-164.5375,5.333333333,0.0,3.0,0.0,59.66666667,0.0,302.3333333,0.0,53.0,0.0,234.6666667,0.0,3.0,7.666666667,5.923333333,21.33333333,0.0,311.1966667,0.0,89.51,23.0,11.89,0.666666667,0.513333333,221.6666667,0.0,321.55,0.0,62.0,0.0,79.15333333,0.0,8.333333333,302.3333333,234.6666667,0.0,3.333333333,11,1077204,2,1,U,BA,N,2556,6721.0,1632.76,1476.08,6448.0,2494,147.61,644.8,249.4,868,394,254,806.0,355.0,184.0,S,CHICAGO AREA,T,N,99.98999023,1.0,1.0,WCMB,0.0,0.0,O,1.0,S,M,2.0,M,6.0,2.0,C,A,0.0,N,Y,U,U,U,U,Y,328.0,180-365,0,0.306023773006135,2.902804957599478,0.04266871165644172,33.0,14.15525114155251,2194.8025000000002,0.14486864486864487,0,0,0,0,0,0,0,0,0,0,0,1,0.7927068,303.68027044677734,45,258.68027044677734,854.1007606315613,65,789.1007606315613,1670.2414874572755,85,1585.2414874572755
390.2975,2056.25,69.99,11.6325,820.25,328.1,328.1,0.0,0.0,205.75,28.0525,5.333333333,0.0,4.0,0.0,36.66666667,0.0,470.0,0.0,204.6666667,0.0,424.3333333,0.0,3.333333333,21.33333333,19.12,83.66666667,0.0,824.0766667,0.0,581.9733333,122.0,89.71666667,43.0,72.63666667,429.0,0.0,926.4233333,0.0,199.6666667,0.0,479.6166667,0.0,9.333333333,470.0,424.3333333,0.0,11.0,36,1008660,1,1,N,BA,N,6151,15807.0,3047.98,2906.07,15807.0,6151,145.3,790.35,307.55,1988,647,381,1397.0,505.0,241.0,S,DALLAS AREA,Y,R,9.989997864,4.0,3.0,WC,0.0,0.0,,,,U,,,,,,,0.0,N,U,U,U,U,U,N,160.0,<180,1,0.18971807023939727,4.621777715171151,0.0,119.999999988,28.96534723200451,14050.710000000001,0.11166807364205987,0,0,1,1,1,1,1,1,1,1,1,0,0.4051589,303.6144276269674,45,258.6144276269674,853.9155486214162,65,788.9155486214162,1669.879351948321,85,1584.879351948321
219.2475,1161.25,150.595,2.7225,191.5,56.425,56.425,0.0,2.115,-1075.25,-66.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1028858,1,1,U,AA,N,6133,17920.0,3468.53,3433.06,17920.0,6133,190.73,995.56,340.72,1520,518,241,1192.0,364.0,182.0,T,NEW ENGLAND AREA,Y,N,199.9899902,2.0,2.0,WCMB,0.0,0.0,O,9.0,M,B,1.0,M,5.0,2.0,C,B,0.0,S,U,U,U,U,U,Y,311.0,180-365,1,0.18864056786405678,0.37220884593819054,0.0018197461819746184,0.0,7.660213067713316,4165.7025,0.7287520430727815,0,0,0,0,0,0,0,0,0,0,0,1,0.72109467,303.5485668768883,45,258.5485668768883,853.730331273079,65,788.730331273079,1669.5171178228857,85,1584.5171178228857
223.7125,2403.25,84.99,6.435,502.5,125.625,125.625,0.0,9.1625,377.75,6.9175,47.33333333,0.0,7.0,0.0,191.0,0.0,875.3333333,0.0,202.6666667,0.0,637.6666667,0.0,11.66666667,19.33333333,13.89666667,95.0,1.333333333,1057.14,0.0,422.8766667,61.66666667,62.38,9.333333333,12.72333333,558.6666667,0.0,1010.953333,0.0,219.3333333,0.0,469.0633333,0.0,54.33333333,875.3333333,637.6666667,0.0,15.66666667,16,1063566,2,1,N,BA,N,11699,37139.0,2201.88,2114.79,36791.0,11537,140.99,2452.73,769.13,2277,816,221,2618.0,843.0,187.0,R,MIDWEST AREA,Y,N,149.9899902,3.0,3.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,U,U,U,U,U,U,N,272.0,180-365,1,0.09304876780700842,1.4609256890336086,0.003810959758760528,186.66666672,27.948017211303643,3579.4,0.07078346929797771,0,0,1,1,1,1,1,1,1,1,1,1,0.7066838,303.5404982864857,45,258.5404982864857,853.707644763589,65,788.707644763589,1669.4727405756714,85,1584.4727405756714
226.6933333,758.0,29.99,0.99,558.6666667,195.5333333,195.5333333,0.0,0.0,262.0,90.58666667,7.0,0.0,2.666666667,0.0,35.66666667,0.0,229.3333333,0.0,227.0,0.0,185.3333333,0.0,0.333333333,0.333333333,0.116666667,177.0,0.333333333,315.7133333,0.0,165.2433333,77.33333333,95.83,8.666666667,12.51,133.6666667,0.0,226.7633333,0.0,126.3333333,0.0,254.1933333,0.0,9.666666667,229.3333333,185.3333333,0.0,0.0,30,1099071,1,1,U,EA,N,3066,5828.0,1627.24,1597.25,5756.0,3020,69.45,250.26,131.3,528,268,151,451.0,238.0,125.0,U,LOS ANGELES AREA,N,N,29.98999023,2.0,2.0,WC,0.0,0.0,O,1.0,,S,3.0,M,7.0,2.0,,,0.0,H,U,U,U,U,U,Y,501.0,365-730,1,0.2986736934123847,6.309562223297839,0.0,9.999999990000001,24.459503065505004,6800.799999,0.1308404638836112,0,0,0,0,1,0,0,0,0,1,1,1,0.69439495,302.23621622346235,45,257.23621622346235,850.0394121763903,65,785.0394121763903,1662.2991892290431,85,1577.2991892290431
221.515,2300.5,68.8225,0.0,433.25,129.975,129.975,0.0,32.7175,-399.5,-18.535,27.66666667,0.666666667,5.0,0.0,60.33333333,0.0,465.3333333,5.333333333,144.0,0.0,380.3333333,4.666666667,1.333333333,2.666666667,1.71,69.33333333,4.666666667,1350.213333,29.33333333,557.41,73.66666667,37.14333333,0.0,0.0,222.6666667,0.0,848.0133333,0.0,237.3333333,4.666666667,1059.61,29.33333333,33.33333333,470.6666667,385.0,0.0,1.333333333,13,1082490,1,1,Y,AA,N,3845,21235.0,1802.45,1721.57,21218.0,3841,143.46,1768.17,320.08,2434,488,228,2148.0,403.0,197.0,R,ATLANTIC SOUTH AREA,T,N,99.98999023,1.0,1.0,WCMB,0.0,0.0,O,,,U,2.0,M,7.0,2.0,G,,0.0,S,U,U,U,U,U,Y,371.0,365-730,0,0.09624809906582663,1.8615059615453469,0.014215728872474473,17.333333329,32.94783200257796,2879.6949999999997,0.23838815501235644,0,0,0,1,1,0,0,0,0,0,1,1,0.7086134,301.3795129852295,45,256.3795129852295,847.6299330842495,65,782.6299330842495,1657.5873214187623,85,1572.5873214187623
242.0175,2003.5,44.99,8.6625,565.5,198.365,194.075,4.29,0.0,761.5,227.6125,7.333333333,0.0,21.66666667,0.0,205.6666667,0.0,883.6666667,0.0,160.6666667,0.0,650.0,0.0,0.0,0.0,0.0,98.0,6.666666667,734.16,0.0,323.6366667,49.66666667,27.15,30.33333333,28.94,353.0,0.0,346.02,0.0,456.6666667,0.0,711.7766667,0.0,29.0,883.6666667,650.0,0.0,10.66666667,13,1080678,2,2,U,AA,N,6089,15126.0,2013.45,1947.84,15126.0,6089,162.32,1260.5,507.42,1750,768,166,1975.0,820.0,246.0,C,OHIO AREA,T,N,99.98999023,5.0,4.0,WCMB,0.0,0.0,O,10.0,S,A,2.0,M,8.0,,I,A,0.0,N,U,U,U,U,U,N,150.0,<180,1,0.12073709154402595,4.31322026527506,0.0,0.0,43.56381822135246,3146.2275,0.18820977675922326,0,0,0,0,0,0,0,0,1,0,0,1,0.6432517,298.9021003189087,45,253.9021003189087,840.6621571469308,65,775.6621571469308,1643.961551753998,85,1558.961551753998
291.9275,2662.75,134.99,0.495,466.0,163.1,28.35,134.75,1.88,-1544.75,-159.4575,15.33333333,0.666666667,3.0,0.0,15.33333333,1.0,154.6666667,52.33333333,74.0,0.0,128.6666667,50.66666667,4.333333333,22.66666667,19.74333333,35.66666667,0.0,313.97,818.66,522.24,46.0,62.35,1.333333333,7.51,94.33333333,21.0,326.0,200.4366667,73.0,29.66666667,510.21,618.2133333,19.0,207.0,179.3333333,0.0,5.333333333,19,1031945,2,1,U,W,Y,2825,21790.0,2922.22,2800.35,21066.0,2705,254.58,1915.09,245.91,3178,321,345,2995.0,309.0,377.0,U,DC/MARYLAND/VIRGINIA AREA,Y,N,199.9899902,2.0,2.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,I,U,U,U,U,U,N,513.0,365-730,1,0.10959267949319569,1.1993528935951172,0.00070577193805725,82.33333332699999,19.580483859107286,5546.6225,0.1530763862389281,0,0,1,1,1,1,1,1,1,1,1,0,0.533119,298.81364993667603,45,253.81364993667603,840.4133904469013,65,775.4133904469013,1643.4750746517184,85,1558.4750746517184
282.5425,1925.5,75.0,3.7125,787.0,196.75,196.75,0.0,7.08,-228.5,-52.0025,29.33333333,0.0,12.0,0.0,75.33333333,0.0,513.0,0.0,100.0,0.0,404.3333333,0.0,0.0,0.0,0.0,30.0,0.0,1095.623333,0.0,299.91,39.66666667,45.82333333,13.66666667,40.23666667,401.3333333,0.0,1133.343333,0.0,91.33333333,0.0,262.19,0.0,41.33333333,513.0,404.3333333,0.0,17.0,17,1042762,1,1,U,AA,N,7450,23418.0,3025.83,2940.6,23282.0,7418,183.79,1455.13,463.63,2002,626,300,1607.0,516.0,236.0,S,OHIO AREA,Y,N,79.98999023,3.0,2.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,S,U,U,U,U,U,N,192.0,180-365,1,0.14666104334284974,2.588815789473684,0.0036750583960550223,0.0,25.335526315789473,4803.2225,0.27864344637946836,0,0,1,1,1,1,1,1,1,1,1,0,0.54865855,297.6371787195206,45,252.6371787195206,837.1045314669609,65,772.1045314669609,1637.0044829573633,85,1552.0044829573633
336.425,1560.5,50.0,0.0,954.75,286.425,286.425,0.0,0.0,5.5,-4.125,5.666666667,0.0,0.0,0.0,32.0,0.0,210.6666667,0.0,106.6666667,0.0,175.0,0.0,0.0,0.0,0.0,26.33333333,0.0,585.9833333,0.0,720.9933333,61.66666667,116.5766667,43.66666667,380.56,154.0,0.0,715.25,0.0,119.0,0.0,591.7233333,0.0,5.666666667,210.6666667,175.0,0.0,5.0,18,1040906,1,1,U,AA,N,4188,18206.0,3784.97,3698.08,18086.0,4160,217.53,1063.88,244.71,1559,365,338,1579.0,387.0,346.0,U,GREAT LAKES AREA,Y,N,59.98999023,1.0,1.0,WCMB,1.0,1.0,O,6.0,S,U,2.0,M,6.0,,I,A,0.0,N,U,U,U,U,U,Y,540.0,365-730,0,0.2154498879282741,5.616176470588235,0.0,0.0,30.598039215686274,6055.650000000001,0.15114469882196044,0,0,0,0,0,0,0,0,1,0,0,0,0.45929894,296.6777191472054,45,251.67771914720538,834.406115180254,65,769.406115180254,1631.7274553096297,85,1546.7274553096297
243.14,1635.25,39.99,0.2475,688.0,240.8,240.8,0.0,0.0,2073.75,563.12,11.66666667,0.0,11.66666667,0.0,78.66666667,0.0,522.6666667,0.0,194.6666667,0.0,423.6666667,0.0,0.666666667,2.0,1.433333333,73.66666667,0.333333333,703.53,0.0,503.2166667,129.6666667,178.1333333,65.33333333,170.7266667,306.0,0.0,641.5566667,0.0,309.3333333,0.0,565.1933333,0.0,23.33333333,522.6666667,423.6666667,0.0,19.33333333,16,1041402,2,2,N,EA,N,6022,11718.0,1111.06,1074.6,11586.0,5961,76.76,827.57,425.79,944,478,55,990.0,508.0,86.0,T,HOUSTON AREA,N,N,129.9899902,2.0,2.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,H,U,U,U,U,U,N,130.0,<180,1,0.14859587471352176,5.874603561844352,0.0,10.666666672,39.89387655525738,3890.24,0.1326036555718602,0,0,1,1,1,1,1,1,1,1,1,1,0.6318686,294.9744792404175,45,249.9744792404175,829.6157518482207,65,764.6157518482207,1622.3596358222962,85,1537.3596358222962
225.7425,2074.25,61.285,0.2475,451.25,157.9375,157.9375,0.0,11.675,-1684.25,-266.9325,35.33333333,0.0,29.66666667,0.0,85.66666667,0.0,573.3333333,0.0,179.6666667,0.0,437.3333333,0.0,25.33333333,28.66666667,15.34666667,67.66666667,0.0,986.6233333,0.0,414.2566667,33.33333333,58.84333333,5.0,13.62666667,271.6666667,0.0,536.68,0.0,317.0,0.0,864.2033333,0.0,65.0,573.3333333,437.3333333,0.0,1.666666667,16,1046595,6,2,N,A,N,9407,23867.0,2465.14,2345.85,23048.0,8941,167.56,1646.29,638.64,2636,819,315,2270.0,750.0,251.0,T,CENTRAL/SOUTH TEXAS AREA,N,N,29.98999023,1.0,1.0,,0.0,0.0,O,4.0,S,A,3.0,M,1.0,1.0,I,A,0.0,H,U,U,U,U,U,Y,485.0,365-730,0,0.10877846042645464,2.5357228867303525,0.005625828213468257,405.33333328,33.302560809183596,3611.88,0.03463916494161228,0,1,0,0,0,0,0,0,0,0,0,0,0.6754369,292.7516669211388,45,247.7516669211388,823.3640766710043,65,758.3640766710043,1610.1341680662633,85,1525.1341680662633
216.42,808.0,50.0,4.455,241.25,72.375,72.375,0.0,1.4425,271.0,24.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1040311,1,1,N,AA,N,3343,10422.0,2667.54,2578.99,10241.0,3269,171.93,682.73,217.93,718,214,208,747.0,246.0,177.0,U,SOUTHWEST AREA,Y,N,149.9899902,2.0,2.0,WCMB,0.0,0.0,O,,,S,1.0,M,9.0,2.0,C,,0.0,U,U,U,U,U,U,Y,256.0,180-365,1,0.2675154511742892,1.4191176470588236,0.0017830655129789862,0.0,15.843137254901961,3462.72,0.4133738601823708,0,0,0,1,1,0,0,0,0,0,1,1,0.7025918,291.9454151916504,45,246.9454151916504,821.0965318250655,65,756.0965318250655,1605.6997835540772,85,1520.6997835540772
311.655,4251.5,200.4075,4.95,603.75,90.5625,90.5625,0.0,15.735,-1106.5,-106.715,10.66666667,0.0,13.33333333,0.0,74.0,0.0,902.3333333,0.666666667,450.0,0.0,806.3333333,0.666666667,0.0,0.0,0.0,140.6666667,0.0,2087.636667,0.553333333,1483.41,192.3333333,430.4533333,42.33333333,273.1833333,992.3333333,0.0,2787.573333,0.0,262.0,0.666666667,783.4733333,0.553333333,24.0,903.0,807.0,0.0,53.66666667,22,1041455,1,1,Y,AA,N,22459,60807.0,6171.73,6059.48,60807.0,22459,302.97,3040.35,1122.95,4620,1281,347,4100.0,1158.0,319.0,S,MIDWEST AREA,Y,N,129.9899902,3.0,3.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,J,U,U,U,U,U,N,94.0,<180,1,0.07328747795414461,0.4496481014857937,0.0037001763668430333,0.0,21.1089457939749,6856.41,0.6898225845121073,0,0,1,1,1,1,1,1,1,1,1,1,0.48695958,291.385726524353,45,246.385726524353,819.5223558497428,65,754.5223558497428,1602.6214958839416,85,1517.6214958839416
